Country,Age,Weight,Height,Gym,Gender,BMI,PAL
Tunisia,49,67.92254113573134,191.82531672428496,0,Male,18.4587410620329,1.375
Cameroun,59,55.3884490092339,188.8876871467266,1,Female,15.52429570083196,1.375
Mali,42,85.92878909015216,155.97749435710503,0,Female,35.31952162380015,1.725
Tunisia,24,50.13483355338298,187.33427209144466,0,Male,14.285817675955773,1.375
Nigeria,53,58.15101338147851,152.98851407029633,1,Male,24.84503623602077,1.9
Nigeria,34,71.38410414492597,156.36804078721698,0,Female,29.194801325825733,1.2
Ghana,40,60.10132126304109,190.6854276097121,0,Female,16.529092478352183,1.725
Mali,28,96.75526368008738,196.86383366295325,1,Female,24.965641191267057,1.725
Tunisia,34,99.84463499222566,177.73811591696784,0,Female,31.605567243013525,1.2
Mali,19,91.97433849226483,192.14893384492643,1,Male,24.910974362064263,1.725
Cameroun,62,98.8531739518915,152.04879007241584,0,Female,42.758718517886855,1.9
Mali,43,63.47114263138249,158.85429284545464,0,Female,25.15234060665316,1.55
Egypt,32,98.02401823898015,182.68089763643883,0,Male,29.37285946878439,1.2
Tunisia,25,62.90247595412093,183.92853865435137,0,Female,18.593857563616396,1.55
Tunisia,47,72.20602429529326,187.88383345516857,1,Male,20.454770345214285,1.375
Cameroun,19,56.410901693664755,167.33582441609886,1,Female,20.145830995890275,1.375
Mali,63,79.34344208085301,197.2541077075147,1,Female,20.39195787420772,1.2
Nigeria,64,89.17145092365769,170.48314029729295,1,Male,30.680537243088715,1.9
Togo,23,89.47445576407817,198.16910571504314,1,Female,22.783852814178555,1.2
Cameroun,54,72.35655477994473,191.19198735877,1,Male,19.79422510732339,1.2
Egypt,20,98.82181378730346,159.18732579076902,1,Female,38.99741738083993,1.725
Nigeria,29,67.28778707130904,191.79488424565602,1,Male,18.29204274636078,1.9
Egypt,19,84.58576228999456,197.8161995938226,0,Male,21.615911793490977,1.2
Togo,60,61.456155071074335,157.85114240356108,0,Male,24.664364333799057,1.2
Tunisia,28,61.493603041895796,152.44127086906767,1,Female,26.462131213270002,1.9
Mali,25,73.64471982828908,179.4793924050087,0,Male,22.861905908499427,1.2
Togo,53,97.35122244259055,185.3950328483842,0,Male,28.323389246340835,1.55
Ghana,26,59.76230351200423,150.89721513736453,0,Male,26.246106046370265,1.375
Ghana,39,66.53912680138427,195.40412148791142,1,Female,17.426479428072064,1.9
Egypt,30,69.24234274647691,152.4196080353727,1,Male,29.80506494362596,1.9
Ghana,33,81.79555509006067,159.49248723562388,1,Female,32.15505393942193,1.2
Cameroun,37,91.47551329031637,186.677611079654,1,Male,26.24946074756236,1.725
Cameroun,26,59.86404551236128,188.57410404184154,1,Female,16.834567234164872,1.725
Cameroun,44,51.650609685045964,188.9249681425853,1,Male,14.470939805332517,1.375
Egypt,32,66.63700829663479,158.50298560429815,0,Female,26.52409634309625,1.55
Cameroun,62,71.47124646238035,180.26335012599958,0,Male,21.994620870388825,1.55
Cameroun,46,63.60578893036495,181.28673355988954,0,Female,19.35372634421205,1.725
Togo,24,56.22871939166576,185.23204966076256,0,Female,16.387998963311436,1.2
Ghana,49,78.01502141487376,184.9887515364701,0,Male,22.79751915200682,1.55
Nigeria,46,55.822680996502896,166.99705784527362,0,Male,20.016726301478272,1.725
Egypt,24,89.02112666546378,169.77512711030943,1,Female,30.884811702695234,1.2
Egypt,22,97.40830943458221,181.47550878821906,1,Female,29.57739768338437,1.2
Egypt,34,68.83786736512998,179.2510933297949,0,Female,21.424158890450432,1.725
Egypt,45,64.1208100821097,162.27064952422919,0,Male,24.3511261987278,1.725
Egypt,35,86.74938260687362,154.92765277194383,1,Female,36.14169447811322,1.9
Egypt,57,53.71210584073886,198.96777285078247,1,Female,13.567714687126108,1.2
Mali,53,72.24505991144318,152.4379254562708,0,Female,31.09009835789997,1.375
Cameroun,63,60.02115579245941,157.5475735105888,0,Male,24.181370803562924,1.725
Togo,43,72.40672410069263,169.85726660093783,0,Male,25.096354312389707,1.2
Togo,22,91.40017089988248,197.85359341432243,0,Male,23.348507425934173,1.2
Mali,59,83.71102662636969,161.89731188824766,0,Female,31.937682001578864,1.55
Mali,59,60.973685324131075,178.2462551856272,0,Female,19.191177233827382,1.2
Togo,51,68.89935877118151,151.61524633382558,1,Female,29.97294579695459,1.2
Cameroun,28,75.91943182391552,196.48605926860952,1,Male,19.664796847791738,1.2
Egypt,19,57.82603490017859,151.66763016958535,1,Male,25.138398829574612,1.9
Nigeria,64,80.04049329303356,189.248501218767,1,Female,22.348318858005143,1.2
Ghana,52,77.09049395950692,153.98863430073382,1,Male,32.510488394378974,1.375
Egypt,59,73.43833401338244,181.78411468317518,1,Male,22.223423230799938,1.55
Ghana,27,83.1613850704385,155.50861545835534,1,Female,34.388466100896814,1.9
Togo,33,93.76959727729322,186.08286347537717,0,Male,27.08003927787287,1.2
Nigeria,53,51.61373117153504,175.83540012919244,1,Male,16.69370087634323,1.55
Cameroun,45,62.72429373924735,154.5817044301223,0,Male,26.249413052697882,1.2
Egypt,26,56.34872415375706,185.0860628576258,0,Female,16.44889213728795,1.55
Togo,47,78.45997096993841,175.91760331440116,1,Male,25.35301094413829,1.725
Ghana,30,60.033946053009586,180.9997644930988,1,Female,18.324868678863254,1.9
Egypt,26,82.18345509564189,177.63515722223656,0,Female,26.045131000809448,1.55
Tunisia,33,99.35339757417742,184.21561527194635,0,Female,29.277220345616367,1.725
Mali,43,84.42202018179783,157.37886617025254,0,Female,34.08497000577723,1.375
Ghana,40,60.724959115811856,164.493954655828,1,Male,22.44229917446984,1.2
Ghana,33,66.96271780563467,192.32169936285757,1,Male,18.104081515965643,1.725
Togo,57,57.42248122018175,179.9352251994525,1,Female,17.73575050861836,1.375
Egypt,54,70.06689217316648,188.17318033792276,1,Male,19.787795100145452,1.2
Togo,26,78.65627907086844,160.25541255315372,1,Female,30.627248668494968,1.375
Tunisia,50,53.83451674976277,181.32827670622413,1,Male,16.373056127788594,1.375
Mali,36,57.55488247731523,174.64332022270477,1,Female,18.870274283042697,1.725
Togo,48,60.96513762979606,190.97678555878707,1,Female,16.715539576758534,1.375
Togo,18,62.80733724163721,153.89646433342892,0,Female,26.518752920695125,1.375
Togo,45,50.60012878652407,160.05978490032444,0,Female,19.750912470475594,1.725
Egypt,60,98.86154834640901,152.4139639141288,1,Female,42.55767480360376,1.375
Cameroun,37,76.23108890283481,163.96505473622753,0,Female,28.35499184404958,1.2
Nigeria,53,67.67381851002516,176.39368349992415,1,Male,21.74976773909062,1.375
Nigeria,24,92.17405028692585,154.96532213396318,0,Male,38.38306264099419,1.9
Ghana,29,97.67829708969346,179.47653074338476,0,Male,30.32373882070062,1.9
Ghana,47,98.76325158001649,164.48160377859352,0,Male,36.50570297713739,1.55
Togo,62,89.61291859478021,163.83330944719378,0,Male,33.38614027586901,1.55
Cameroun,19,89.48865507436818,189.86873707808024,0,Male,24.82338812774837,1.375
Mali,20,50.8835222595293,159.52136673907827,1,Male,19.995830311875,1.725
Togo,29,50.89358869111545,169.35190655969532,1,Female,17.745281579490765,1.725
Ghana,61,65.45457742256937,151.34280412797102,1,Male,28.576989186137542,1.9
Ghana,60,87.89236870636715,150.4840616552494,0,Male,38.812369721650995,1.9
Togo,49,76.5565289228737,188.21632610199487,0,Male,21.61064107954165,1.55
Mali,36,98.78355489214358,160.44886547431815,0,Male,38.371727337043104,1.375
Tunisia,57,73.7815584696503,155.54810447860754,0,Male,30.494279615778556,1.9
Togo,53,87.43534674310013,151.32198904826882,0,Male,38.1841347706643,1.725
Mali,46,71.03686000777168,177.95180755435337,0,Female,22.43256572814809,1.2
Egypt,64,89.8214016210057,155.52371573055785,1,Male,37.135269516218024,1.725
Tunisia,52,67.59911498566036,172.79291088982558,0,Female,22.6406644599212,1.375
Cameroun,54,71.96487043082664,170.91787429477833,1,Female,24.634603811670832,1.375
Tunisia,31,60.25012540254886,170.39803535610798,0,Male,20.750510655095287,1.2
Ghana,35,82.41738292325644,172.21347443643168,1,Female,27.789745036562124,1.55
Mali,61,97.31688521729232,162.0644861310759,1,Male,37.0520709651327,1.725
Nigeria,43,97.93195473170469,163.7238185799044,0,Female,36.53429175292613,1.725
Cameroun,47,85.07707720702149,175.9248441552583,1,Male,27.488953807891395,1.725
Ghana,50,62.48618087683337,175.14986330703883,0,Female,20.368749924179582,1.55
Togo,22,55.941125285024775,152.56606423145016,1,Male,24.033405414768925,1.9
Tunisia,53,92.45343420197037,186.11504121332365,0,Male,26.690708494273505,1.725
Mali,28,62.34739372007259,173.27611710428286,1,Female,20.765428090968314,1.9
Mali,32,88.57468601541083,154.47857196468615,1,Male,37.11702243065965,1.9
Togo,38,80.6778546856819,172.23731790633593,1,Female,27.195674423499987,1.725
Togo,57,94.64350872315322,158.55278532592598,0,Male,37.64810152736443,1.375
Tunisia,31,57.898312098722265,181.53383692522985,0,Male,17.5691491157737,1.725
Cameroun,63,95.88561068494938,174.53224999590128,0,Female,31.477632713367765,1.9
Egypt,29,65.57541471043814,190.29242637108575,1,Male,18.109148845288782,1.725
Ghana,48,86.47021072365018,179.30541119438456,0,Male,26.895506350309333,1.725
Mali,58,93.39205195533947,177.23637256610124,0,Male,29.73063682194714,1.375
Nigeria,32,83.6178136310728,173.37427771745143,1,Male,27.818229017314874,1.55
Cameroun,22,59.34502833348408,194.9938083360809,0,Male,15.607836206239115,1.375
Ghana,64,53.20733426509864,158.4577413504307,1,Male,21.190664641145194,1.2
Nigeria,49,62.01178254243354,160.43175005149803,0,Female,24.093149388648097,1.9
Togo,62,78.53170451830695,158.30012733684586,1,Female,31.33880957070718,1.725
Tunisia,45,92.68134313496104,196.92216105216136,1,Female,23.90028791275724,1.9
Tunisia,19,82.62267518506819,188.97727094908146,0,Male,23.135564821351196,1.375
Nigeria,34,75.10649050552297,160.53392941216376,1,Male,29.143640227573457,1.375
Ghana,55,60.97650278684442,153.36609633484508,0,Male,25.924105813708263,1.725
Cameroun,31,63.98375306411658,154.77758698285783,0,Male,26.708750271869334,1.55
Togo,27,58.27771343784303,183.59224749157195,1,Female,17.28995356174774,1.9
Egypt,33,69.54488470425494,192.3355029544178,0,Male,18.799499038111076,1.9
Nigeria,59,74.38500405568496,189.23361717900704,0,Female,20.772501985479444,1.375
Tunisia,29,52.59730436514488,168.87638761237577,0,Male,18.442747734656002,1.725
Tunisia,40,84.88226145937455,179.37183011350277,1,Female,26.38204538987611,1.725
Cameroun,54,53.66912708472714,172.6364640820251,0,Male,18.00775059527572,1.55
Togo,22,95.7446475882842,166.28388396912598,0,Female,34.62694562897207,1.375
Mali,31,87.24972141904564,162.51056543533008,0,Male,33.037018474636625,1.2
Egypt,18,61.808192325970396,166.3940400652719,1,Female,22.323922646949974,1.375
Tunisia,49,67.9165667792611,174.44910071586645,0,Female,22.31712541101196,1.725
Tunisia,30,66.03263144261544,193.88541828347388,0,Female,17.565815167703462,1.55
Tunisia,60,78.16816678959522,165.87755240881114,0,Female,28.408917779360134,1.55
Tunisia,26,67.35883246884022,157.228509776872,1,Male,27.24783210439472,1.375
Ghana,30,86.45795850909694,181.89017762076514,1,Female,26.13283235480263,1.9
Ghana,46,71.59359020007078,163.73639934042833,0,Male,26.704451981437714,1.725
Togo,64,66.71878168001294,195.56664453344914,0,Female,17.444500501880082,1.9
Mali,20,77.27204916357469,163.19405508984235,0,Male,29.014411175825696,1.55
Mali,26,89.7147452439635,174.45372215693624,1,Male,29.478362028775827,1.9
Nigeria,22,83.30790164080855,161.82855221536815,1,Female,31.810895725112758,1.725
Togo,36,99.06713784425607,177.83533020915098,1,Female,31.32517634987263,1.9
Nigeria,63,69.00664791842021,176.85355962612087,1,Female,22.06293677796527,1.2
Nigeria,50,64.6363625118259,187.27344007800502,0,Male,18.429965894613186,1.2
Ghana,59,56.55959204829673,150.5786014337462,1,Male,24.944784138556294,1.2
Tunisia,45,78.94527500215311,196.75414640850116,1,Female,20.392870199816553,1.2
Cameroun,44,62.15095274764474,183.6894665787762,1,Male,18.419561394292042,1.2
Ghana,59,62.55935921336462,151.78299586767386,1,Male,27.154765107834063,1.55
Togo,32,68.11453167106649,198.57087713144082,1,Male,17.274626516725412,1.9
Nigeria,50,88.0407336074176,155.18109791998555,0,Male,36.55998528517592,1.375
Tunisia,20,71.95996684858434,152.14306439119463,1,Male,31.087559957609994,1.2
Ghana,46,86.31281199200566,175.82346321366109,0,Female,27.920398043624026,1.9
Togo,42,74.68122227275258,187.76196872776663,1,Female,21.183423885732232,1.9
Nigeria,62,73.38226292090684,186.88196732561062,1,Male,21.011463615213838,1.55
Tunisia,58,90.54018841994068,187.93441739928028,0,Female,25.63473014476524,1.375
Egypt,64,72.03641663243577,178.26661045392683,1,Male,22.667941718818014,1.725
Nigeria,41,60.077667118327106,187.42187992891434,0,Male,17.103007284972104,1.2
Togo,34,60.36533502224218,182.87955761862474,1,Female,18.049172277792785,1.375
Egypt,61,50.96708066934714,197.39694048164046,1,Male,13.080035546137946,1.375
Cameroun,51,96.62650516271344,168.3011220767061,0,Male,34.113183399518064,1.725
Tunisia,43,67.05648453835524,166.1693987263688,0,Female,24.285032266226686,1.375
Ghana,63,86.77842335578966,164.85880311072611,1,Female,31.929158320838884,1.725
Tunisia,40,96.09934094334217,188.46177462152062,0,Male,27.056639595233378,1.2
Egypt,39,97.00241935630532,191.04693806558424,0,Male,26.576782550761575,1.2
Egypt,24,96.85981818274465,172.28239856657422,1,Female,32.63336289292247,1.9
Cameroun,64,55.991051024779594,196.1243144669906,0,Female,14.556459041539574,1.2
Nigeria,31,92.64888881741108,175.62977641693632,0,Male,30.03612603929194,1.375
Nigeria,56,61.523695666678876,184.62297717889098,1,Female,18.049738536213066,1.55
Nigeria,32,75.85101775387965,196.59536243419336,1,Female,19.625235399409238,1.725
Mali,36,53.23620617904128,193.59807899011793,1,Male,14.203815130378787,1.9
Egypt,18,93.21063769815588,194.1592073106546,0,Female,24.72575141748705,1.375
Nigeria,44,62.18222264163886,172.22325517778606,0,Male,20.964410470310835,1.9
Togo,28,76.77096136979269,182.9554704891754,1,Female,22.935392656823378,1.9
Cameroun,24,84.8235134560179,166.37315778004051,1,Male,30.64430230734214,1.725
Togo,56,82.58739796707468,195.35187221258872,1,Female,21.64106491358681,1.375
Mali,38,77.3710523143036,199.1560907201719,0,Female,19.507037463500513,1.2
Tunisia,54,51.3425663182888,152.88599812720233,1,Female,21.96555327684314,1.9
Tunisia,34,95.31907057494769,159.8004100372567,0,Female,37.32708024061099,1.725
Togo,62,64.00593692655843,196.57352655895295,1,Female,16.564189911693585,1.725
Cameroun,40,82.79310653455437,173.37168489412048,0,Male,27.54468680653099,1.55
Ghana,39,82.95329202625805,161.6873702532463,1,Female,31.730829881097662,1.725
Nigeria,18,89.44202873465883,180.58190743076227,1,Male,27.427938645973757,1.55
Mali,56,60.894249057223284,153.42894537636093,0,Male,25.867930144012984,1.55
Tunisia,39,52.52368709279398,170.9320650472049,1,Female,17.97662365898013,1.375
Cameroun,33,65.20844736542449,171.66312092498023,0,Male,22.128391767775668,1.725
Mali,28,85.04547057744814,156.89116960753194,1,Male,34.550488113739995,1.375
Nigeria,46,79.3833030211557,162.65143373122183,1,Male,30.00636402402408,1.9
Mali,25,77.51757996917695,190.7291509067735,1,Female,21.309146501960537,1.55
Cameroun,28,72.43910828551128,158.28917547877901,1,Female,28.911502482426307,1.725
Mali,60,90.52937518460945,182.1184137526413,0,Female,27.29491869932069,1.725
Egypt,37,76.35432717649178,153.1272756954252,1,Female,32.56330991441833,1.9
Nigeria,63,78.01972080769143,198.5379984219726,1,Female,19.793250155156308,1.2
Egypt,23,93.96201587682688,178.3098133476085,0,Female,29.553017764427185,1.55
Togo,47,99.04286040259228,171.776416982844,1,Male,33.565729862016845,1.9
Egypt,48,89.97815382161838,192.35773360344484,1,Male,24.317435636508716,1.55
Egypt,26,98.3375202185833,159.52327435221625,0,Male,38.64302730466434,1.55
Cameroun,42,73.21256107883944,196.40929056255163,0,Male,18.97848519632722,1.9
Egypt,49,51.90383158663354,191.02797856505248,1,Female,14.22346665378562,1.55
Mali,48,77.73314309483182,159.09620722293315,0,Male,30.710477967679005,1.9
Cameroun,23,77.15953908794071,179.7243975154056,0,Male,23.88776686687446,1.9
Ghana,41,91.55082033813045,165.21723270085417,1,Female,33.539111455881134,1.9
Togo,30,97.0677931759818,162.08544979419844,0,Male,36.947673317707654,1.2
Togo,49,53.40650515077235,162.11205451501044,0,Female,20.32186395368792,1.2
Mali,27,50.1720481867819,185.4616844784656,1,Female,14.586578403781859,1.55
Cameroun,28,62.82174105732939,168.3343135559834,0,Female,22.169947450522358,1.9
Cameroun,36,53.47975575314594,186.40033635232237,0,Male,15.39203462860421,1.725
Tunisia,35,91.79167662777476,177.96797737921025,1,Female,28.98141415907932,1.2
Cameroun,39,62.80121881249359,191.9862573449547,0,Male,17.038359901022186,1.2
Togo,36,70.14414376866081,159.5523664736437,1,Female,27.554016760518298,1.725
Togo,38,78.97474551438188,162.18109837987413,1,Female,30.025327999525125,1.2
Mali,50,60.42084503154291,154.34126898151936,0,Female,25.364287172594278,1.9
Ghana,50,68.28036931287473,160.92553564867893,1,Female,26.366102415337338,1.9
Togo,54,89.42646785505598,176.0597820026369,0,Male,28.849996039968474,1.9
Cameroun,49,74.23571199051672,185.53223140815396,0,Male,21.56622552171645,1.2
Tunisia,37,78.63000256178677,174.77700258710212,1,Female,25.740662235750982,1.2
Cameroun,19,73.2863774784612,176.65028982989793,1,Male,23.485215334366682,1.9
Nigeria,62,81.83433205227237,182.00626570758158,1,Female,24.70374886122023,1.725
Togo,49,52.34510076109872,193.33666434371605,1,Female,14.003854743135388,1.9
Ghana,47,79.3837700670666,152.10475469220097,1,Male,34.31200846628424,1.9
Mali,54,69.41810209076284,153.94740576132838,0,Female,29.290580989798187,1.2
Tunisia,34,86.52836508382222,152.06163029992865,1,Female,37.4213295196226,1.375
Egypt,59,76.14808766121698,195.49372866691618,0,Female,19.924771114400365,1.9
Tunisia,34,85.9029593082714,160.57254374047224,1,Female,33.316974046336746,1.9
Ghana,19,90.26450684154011,156.3706500342285,0,Female,36.91531092308892,1.725
Ghana,25,90.79639064305442,195.55942896968574,0,Female,23.741659045308154,1.725
Mali,48,55.707876070366716,176.48972038231912,0,Female,17.884539849728775,1.2
Cameroun,53,92.81313131757597,189.8553086706063,0,Male,25.749211507083253,1.9
Egypt,46,63.301315506393706,186.49819844349264,1,Male,18.199667497874316,1.2
Tunisia,38,61.57318737511299,184.26771607859823,1,Female,18.133979888817375,1.2
Togo,18,90.40243889558205,169.9299817347828,0,Female,31.306904298115448,1.725
Nigeria,23,80.81009643242587,177.7592992114933,1,Female,25.574135748350365,1.55
Cameroun,58,88.2410505182887,152.61694993264314,0,Male,37.884811439802306,1.725
Nigeria,21,59.91696944082203,158.75746306737102,1,Male,23.7728657780934,1.375
Tunisia,23,90.72803361536555,178.0204044472362,1,Male,28.628720038267776,1.2
Egypt,39,86.13916883198338,185.98997101511986,0,Female,24.901277230358023,1.375
Cameroun,52,80.34079089080055,167.17470553991353,0,Male,28.747161503472373,1.375
Cameroun,20,89.4167343790243,163.65890690149217,0,Female,33.384087693426345,1.725
Ghana,27,87.86816948408259,168.79662443609877,0,Male,30.83926821831985,1.375
Ghana,39,62.012256888141295,165.58652595994047,0,Male,22.616612031311558,1.725
Egypt,53,90.9576958525142,177.43525423781833,0,Female,28.89080373537939,1.9
Togo,24,92.21854720605322,183.7054626324014,0,Male,27.325878623173196,1.9
Nigeria,53,74.1224513745847,180.07373212776386,0,Male,22.858569183248317,1.725
Togo,37,89.18859214910896,154.91236148752986,1,Male,37.16525866882142,1.9
Egypt,44,72.20365173129173,166.47453724305657,1,Male,26.053347376509144,1.725
Cameroun,44,95.57800255782001,186.8004834399027,1,Male,27.390626030674834,1.375
Togo,48,82.00627987204204,181.11534772028398,0,Female,24.999803956320623,1.375
Tunisia,37,97.95617767261544,197.80867050690492,1,Female,25.034630294899312,1.9
Mali,42,67.18365405382312,188.7646965432992,1,Female,18.85480618671259,1.725
Mali,50,74.00903712924804,176.66343009555413,0,Male,23.71326950298609,1.9
Ghana,44,88.0864242458845,179.21099057200817,1,Male,27.42708800241996,1.725
Ghana,34,65.08808577476931,160.28677404887503,1,Male,25.33413745582882,1.375
Cameroun,28,96.35061644574662,191.1521914912276,1,Female,26.36913810369368,1.725
Cameroun,53,68.35367844119527,195.08088767944122,0,Female,17.96107989920606,1.375
Mali,62,67.50703417573769,193.81607154752382,0,Male,17.970884587123354,1.725
Tunisia,56,60.58121902982104,155.19844216951154,1,Male,25.15146536240762,1.9
Mali,34,54.0476553308886,175.37085531097472,1,Male,17.57365183996325,1.725
Mali,50,98.80464331889507,165.5296258270772,0,Male,36.060013752346734,1.55
Ghana,35,54.316989106209476,196.10811329043173,1,Female,14.123572552728781,1.375
Cameroun,42,79.12803781745033,171.71042535529818,1,Male,26.83719169648556,1.2
Tunisia,31,63.638071766343025,163.56758555641542,0,Female,23.786060871169514,1.9
Togo,19,52.694709834553294,176.00325354684162,1,Female,17.01083472794123,1.2
Tunisia,50,63.89500745433056,165.1920750024413,0,Male,23.41469517321366,1.375
Nigeria,54,75.94923123555247,173.36233442331934,0,Male,25.270503176208205,1.55
Cameroun,32,70.72117401321864,160.32215869765673,0,Female,27.514546420312403,1.2
Nigeria,46,66.9243866779904,196.12229455495702,1,Male,17.399247603252075,1.9
Nigeria,41,95.38649183847262,150.83169436064017,1,Female,41.92775964127667,1.9
Egypt,40,94.62615928320412,162.10711728775027,1,Female,36.00866723118644,1.375
Cameroun,29,62.206527191934434,155.74099273869848,1,Female,25.646616589358196,1.55
Ghana,44,74.59483265749053,197.3781601226302,1,Female,19.1474326823997,1.55
Egypt,31,51.17818235284341,188.59615374738533,1,Female,14.388621702730852,1.725
Egypt,30,62.33494330156093,196.00943258685254,0,Female,16.224735511534277,1.2
Mali,54,52.191062706061395,182.95763516388067,0,Female,15.591757219877648,1.725
Nigeria,38,96.7643712730883,151.08245910332974,1,Female,42.392339937438884,1.375
Togo,60,87.61085333799682,178.62204728357713,1,Female,27.45919397118965,1.2
Tunisia,52,95.88602340802385,181.232457047544,1,Male,29.193310811590813,1.55
Tunisia,44,57.91628937925299,165.72168376741837,0,Male,21.08832349559042,1.2
Mali,18,97.77125096110828,153.7332002703444,1,Male,41.369077439109596,1.9
Cameroun,51,64.14824135996729,163.0202743976063,1,Male,24.138012894765147,1.725
Cameroun,37,83.89813648322792,161.86107466470338,0,Male,32.02340260793733,1.375
Tunisia,19,51.324945296188176,154.58381176743785,0,Male,21.478328038842253,1.2
Ghana,48,84.76551959792468,151.32696670166234,1,Male,37.0157518269411,1.9
Egypt,43,73.5720259943127,185.66278912928158,0,Male,21.34336909887281,1.375
Egypt,38,65.88443569585195,159.76721700241083,1,Female,25.81115804306304,1.2
Cameroun,21,77.79389197947036,166.93219998028954,1,Female,27.91677624263435,1.2
Tunisia,59,63.18745132999025,155.96888906838666,0,Female,25.974959606298984,1.2
Nigeria,29,50.29877395704012,174.20247572172656,1,Female,16.574817436763674,1.55
Tunisia,29,91.80866498381354,165.66695549748786,0,Female,33.451214478841706,1.9
Nigeria,58,56.39603343942256,194.30249309169446,0,Female,14.93797792298831,1.55
Tunisia,55,83.49948260638976,163.2425549884316,1,Female,31.334085016190887,1.375
Togo,44,55.30174157589558,188.72026830750715,1,Male,15.5275064307161,1.9
Ghana,49,60.93677212144289,182.25712388062698,1,Male,18.344691823388192,1.55
Cameroun,30,58.36393502693389,165.03200085349138,0,Female,21.429312350799485,1.9
Mali,44,61.05983594409082,152.01295769544353,1,Female,26.423747757013253,1.2
Tunisia,19,95.70357337990855,191.99653450966025,0,Male,25.962192996724074,1.375
Nigeria,47,57.72286446021773,188.41929482572056,1,Male,16.25912336993692,1.2
Egypt,50,82.25180923586225,164.550105863446,1,Female,30.37729701478901,1.55
Tunisia,27,85.45357313752206,199.77307799212724,0,Female,21.411954156212776,1.725
Tunisia,45,95.67098303230603,174.45125813176963,0,Male,31.436343429351673,1.55
Mali,49,65.52625917850858,195.65638692794465,1,Female,17.116986828179392,1.375
Nigeria,45,77.61273808578305,197.68517018856323,0,Female,19.860255129638364,1.725
Mali,25,93.69676458951122,169.18333132144085,1,Female,32.73478178690426,1.55
Nigeria,45,91.73658871754154,159.32280551438132,0,Female,36.13987915241704,1.375
Cameroun,27,91.70912988057225,193.55578297956362,0,Female,24.47937187620232,1.375
Egypt,52,94.66453918488791,154.30810632507468,0,Male,39.75665544153768,1.9
Nigeria,46,86.6689510891328,160.3335571720778,0,Male,33.7143417368901,1.2
Tunisia,21,83.83305212311325,151.82563000342822,0,Female,36.368475286026744,1.375
Togo,22,52.66378652611398,172.14009290122632,0,Female,17.772479241635086,1.725
Tunisia,64,87.7702919834167,160.99175657707977,1,Female,33.86415670487521,1.725
Togo,38,59.52781013663372,188.13299279810252,1,Female,16.81860526893633,1.9
Nigeria,36,65.53392466235647,181.8044167120454,0,Male,19.827014227227327,1.2
Tunisia,50,85.36068002109677,150.90047513808082,0,Female,37.48665175904451,1.725
Mali,18,74.01426102401977,193.1119715091629,0,Female,19.84709790694684,1.725
Nigeria,28,52.66926944043675,164.04240041351508,1,Female,19.572444180054834,1.9
Cameroun,29,53.671562506141676,182.7819416015622,1,Female,16.06488667116053,1.2
Tunisia,48,54.818832004744486,182.74784320179248,0,Male,16.41440927342751,1.9
Mali,53,81.13110880691126,151.86970405569681,0,Female,35.17589191513083,1.725
Nigeria,54,87.53341860544892,168.71116125295134,0,Female,30.752913074456565,1.55
Ghana,63,71.6693511745259,154.560192260172,0,Female,30.001168779437936,1.9
Cameroun,45,90.4566924004724,169.22643505298208,1,Male,31.586702659699323,1.9
Egypt,44,55.170725955955426,168.37743065803886,0,Female,19.45991514936815,1.725
Togo,35,50.45509724807121,151.90076778270102,1,Male,21.866793795423696,1.2
Nigeria,33,73.33940584083115,163.46747898001752,0,Male,27.445721831837353,1.375
Togo,33,68.96977846287983,192.19665698165667,1,Male,18.670982513741716,1.55
Nigeria,41,71.96778603343331,190.4100906657257,1,Male,19.849895415437718,1.55
Nigeria,18,73.51401028929045,156.44114722303644,1,Female,30.037800641049213,1.55
Tunisia,42,55.921956354086966,177.6094066935665,1,Male,17.72761981032781,1.9
Mali,33,60.10592525461384,154.0115863916306,0,Female,25.340226842315502,1.9
Ghana,53,87.01012032646278,159.15010404935762,1,Male,34.35230756518632,1.9
Mali,19,89.2269108858392,161.590956624262,0,Female,34.171319855590774,1.2
Togo,22,75.02822775573715,164.50433698181706,1,Female,27.72489970679941,1.9
Cameroun,48,65.08027081146746,153.42249233532524,1,Male,27.648481514837393,1.725
Egypt,35,83.1600411959968,175.70392967343741,0,Male,26.937156305857524,1.9
Ghana,63,78.69124105501245,156.04947326000593,0,Female,32.3148229343148,1.725
Mali,62,91.44982793063156,171.38650183255697,0,Male,31.133623105777374,1.55
Tunisia,25,69.07250348024488,150.97217167137518,0,Male,30.304797928177702,1.9
Egypt,50,87.67886689315658,161.18550788382086,0,Male,33.74760401845596,1.725
Mali,49,73.97212608398698,167.39637299748136,0,Male,26.39830325392304,1.9
Cameroun,29,62.93336832695795,166.87875745560038,0,Female,22.598460897627415,1.725
Egypt,20,95.85187631796693,166.2060619369943,0,Male,34.69819630200688,1.725
Nigeria,61,58.6265487647962,174.9308701899569,1,Male,19.15849613748184,1.9
Cameroun,22,82.70231141126412,175.56302917722013,1,Male,26.831905546213854,1.375
Mali,58,90.09621856313584,185.98019234916262,1,Male,26.047927742037196,1.55
Mali,57,84.75188263793416,163.72882565634023,0,Female,31.615427631356663,1.725
Nigeria,48,68.99675843750799,179.28283474846944,0,Male,21.466006993809742,1.9
Mali,45,98.04225301495487,192.32744404328844,1,Male,26.505180293180818,1.9
